PartName,	BatchID,	OperatorName,	Date,	Time,	L,	H,	W,	W1,	C1,	C2,	I1,	I2,	W3,	Result
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,3.014,4.798,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.547,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.581,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.547,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,3.014,4.798,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.547,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.581,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.547,3.014,4.798,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.547,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,3.014,4.798,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.581,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.547,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.545,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:25,Disabled,1.546,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.547,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,3.014,4.798,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.581,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.547,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,3.014,4.798,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.547,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.581,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.547,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,3.014,4.798,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.547,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.581,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.547,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,3.014,4.798,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,2.996,4.776,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.547,3.021,4.821,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.545,3.000,4.795,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
TT-1478,Batch_2_TVAS_STM_1_TT-1478_3630567276,13132,17-Jan-2019,16:26,Disabled,1.546,2.987,4.777,Disabled,Disabled,Disabled,Disabled,Disabled,Pass
