BatchID,	FailID,	InspectionMcID,	Event Name,	Event Time,	Event Reason,	Non Utilised Time
None,None,None,Start,10-Apr-2019 10:50:10,Machine Start,0
None,None,GTRON_V1.3_TT_TT-VASAI-MC5_26-09-2018,Ready,10-Apr-2019 10:50:11,Inspection Ready,0
None,None,GTRON_V1.3_TT_TT-VASAI-MC5_26-09-2018,Select,10-Apr-2019 10:50:56,Part Select,45
Batch_1_TVAS_STM_1_TT-1478_3637718456,None,GTRON_V1.3_TT_TT-VASAI-MC5_26-09-2018,BatchStart,10-Apr-2019 10:50:56,Batch Start,0
Batch_1_TVAS_STM_1_TT-1478_3637718456,Batch_1_TVAS_STM_1_TT-1478_3637718456_3637718457,GTRON_V1.3_TT_TT-VASAI-MC5_26-09-2018,FailPause,10-Apr-2019 10:50:57,Not Listed: Fail,0
Batch_1_TVAS_STM_1_TT-1478_3637718456,None,GTRON_V1.3_TT_TT-VASAI-MC5_26-09-2018,Run,10-Apr-2019 10:51:39,Not Listed: Fail,42
Batch_1_TVAS_STM_1_TT-1478_3637718456,Batch_1_TVAS_STM_1_TT-1478_3637718456_3637718499,GTRON_V1.3_TT_TT-VASAI-MC5_26-09-2018,FailPause,10-Apr-2019 10:51:39,Not Listed: Fail,0
None,None,GTRON_V1.3_TT_TT-VASAI-MC5_26-09-2018,Exit,10-Apr-2019 10:52:32,Software Exit,53
